67.231.64.0/21        AS11776       ATLANTICBB-JOHNSTOWN, US
                      AS27262       TVCCONNECT-AS, US
67.231.72.0/21        AS11776       ATLANTICBB-JOHNSTOWN, US
                      AS27262       TVCCONNECT-AS, US
68.142.68.0/22        AS22822       LLNW, US
                      AS38622       LLNW-AU Limelight Networks Australia, AU
68.233.141.0/24       AS12154       INFOUSA, US
                      AS29973       CLICKACTION, US
68.233.142.0/23       AS12154       INFOUSA, US
                      AS29973       CLICKACTION, US
68.234.33.0/24        AS397729      FCMC-68234330, US
                      AS209         CENTURYLINK-US-LEGACY-QWEST, US
69.28.143.0/24        AS22822       LLNW, US
                      AS38622       LLNW-AU Limelight Networks Australia, AU
69.28.180.0/24        AS22822       LLNW, US
                      AS38622       LLNW-AU Limelight Networks Australia, AU
69.36.153.0/24        AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
69.36.157.0/24        AS397207      VRSN-AC28, US
                      AS396544      VRSN-AC50-340, US
69.42.104.0/24        AS53706       ARISE-VIRTUAL-SOLUTIONS-INC, US
                      AS701         UUNET, US
69.48.138.0/24        AS21781       DALTONSCHOOL, US
                      AS55293       A2HOSTING, US
69.53.247.0/24        AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
69.53.248.0/24        AS2906        AS-SSI, US
                      AS55095       AS-NFLXCORP, US
69.53.249.0/24        AS55095       AS-NFLXCORP, US
                      AS2906        AS-SSI, US
69.58.188.0/24        AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
69.80.142.0/24        AS36715       APOG-CHICAGO-COLO, US
                      AS397712      APOG-PITS, US
69.160.243.0/24       AS29838       AMC, US
                      AS33597       ATLANTIC-METRO-COMMUNICATIONS-II-INC, US
69.164.52.0/24        AS22822       LLNW, US
                      AS38622       LLNW-AU Limelight Networks Australia, AU
69.169.56.0/21        AS29838       AMC, US
                      AS33597       ATLANTIC-METRO-COMMUNICATIONS-II-INC, US
69.169.56.0/23        AS29838       AMC, US
                      AS33597       ATLANTIC-METRO-COMMUNICATIONS-II-INC, US
69.171.152.0/23       AS33139       CANACA-210, CA
                      AS11814       DISTRIBUTEL-AS11814, CA
69.197.16.0/24        AS33438       STACKPATH, US
                      AS12989       STACKPATH, US
70.39.58.0/24         AS17035       NBCUNI-17035, US
                      AS17060       E-NETWORKS, US
70.39.59.0/24         AS17035       NBCUNI-17035, US
                      AS17060       E-NETWORKS, US
72.55.8.0/21          AS33651       CMCS, US
                      AS33667       CMCS, US
72.246.102.0/24       AS20940       AKAMAI-ASN1, NL
                      AS24319       AKAMAI-TYO-AP Akamai Technologies Tokyo ASN, SG
72.246.234.0/23       AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
72.246.236.0/22       AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
74.116.176.0/24       AS1628        COMMDNS, US
                      AS42909       COMMUNITYDNS, GB
74.116.178.0/24       AS1628        COMMDNS, US
                      AS42909       COMMUNITYDNS, GB
74.116.179.0/24       AS1628        COMMDNS, US
                      AS42909       COMMUNITYDNS, GB
74.222.128.0/24       AS4213        EVOCATIVE-GLOBAL, US
                      AS35908       VPLSNET, US
75.141.75.0/24        AS17378       AS17378, US
                      AS7349        AS-TIERP-7349, US
77.91.232.0/21        AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
77.94.32.0/20         AS30721       SATGATE Vilnius, Lithuania, RU
                      AS51259       ARCUS, LT
77.111.208.0/22       AS53550       AS53550, US
                      AS200077      CCNTT-200077, FR
77.220.207.0/24       AS57724       DDOS-GUARD, RU
                      AS51162       PFNB-AS, KZ
78.41.192.0/24        AS209352      FINAMTECH-INF1, RU
                      AS43527       FINAMTECH-AS, RU
78.41.194.0/24        AS209352      FINAMTECH-INF1, RU
                      AS43527       FINAMTECH-AS, RU
78.41.195.0/24        AS209352      FINAMTECH-INF1, RU
                      AS43527       FINAMTECH-AS, RU
78.41.196.0/24        AS209352      FINAMTECH-INF1, RU
                      AS43527       FINAMTECH-AS, RU
78.109.238.0/24       AS50710       EARTHLINK-AS, IQ
                      AS198169      SCIS-AS, IQ
78.160.224.0/24       AS47331       TTNET, TR
                      AS9121        TTNET, TR
78.161.209.0/24       AS9121        TTNET, TR
                      AS47331       TTNET, TR
78.169.189.0/24       AS9121        TTNET, TR
                      AS47331       TTNET, TR
78.169.190.0/24       AS9121        TTNET, TR
                      AS47331       TTNET, TR
78.171.16.0/21        AS9121        TTNET, TR
                      AS47331       TTNET, TR
79.141.172.0/24       AS61046       HZ-UK-AS, BG
                      AS59711       HZ-EU-AS, BG
79.171.117.0/24       AS60922       AS_KKM_IT, GB
                      AS64432       VARITI-AS, RU
79.175.96.0/24        AS207459      AS-TEKNOSOS-INT, TR
                      AS7018        ATT-INTERNET4, US
80.15.255.0/24        AS328126      ORANGE-CDN-AS, TN
                      AS3215        France Telecom - Orange, FR
80.67.16.0/20         AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
80.91.57.0/24         AS63017       SFERA-CA, IT
                      AS35130       SFERANET-AS Register S.p.A. ex Sfera Networks s.r.l., IT
81.19.194.0/24        AS36623       HGTLD, US
                      AS396605      VRSN-AC50-340, US
81.19.195.0/24        AS20431       VGRS-AC19, US
                      AS396570      VRSN-AC50-340, US
                      AS397203      VRSN-AC28, US
81.95.42.0/24         AS8491        BSH-AS, RU
                      AS200264      BSH-NL-AMS, RU
81.171.105.0/24       AS33438       STACKPATH, US
                      AS12989       STACKPATH, US
81.171.106.0/24       AS33438       STACKPATH, US
                      AS12989       STACKPATH, US
81.222.184.0/23       AS16345       BEE-AS Russia, RU
                      AS4241496521  --No Registry Entry--
81.222.186.0/23       AS16345       BEE-AS Russia, RU
                      AS4241496521  --No Registry Entry--
82.115.210.0/24       AS61302       HUIZE_TELECOM Huize Telecom, GB
                      AS206003      ZHOUYISAT_COMMUNICATIONS ZhouyiSat Communications, SG
82.194.237.0/24       AS8491        BSH-AS, RU
                      AS200264      BSH-NL-AMS, RU
83.243.16.0/21        AS4455        BSO, GB
                      AS31216       BSOCOM, FR
84.47.184.0/24        AS15695       EXPEREO, NL
                      AS201383      LUX-DE-FD, RO
84.252.84.0/23        AS9009        M247, RO
                      AS11426       TWC-11426-CAROLINAS, US
85.209.124.0/23       AS25512       CDT-AS The Czech Republic, CZ
                      AS21430       WIA-AS, CZ
86.62.22.0/23         AS209281      GETECOM, ES
                      AS209866      VINFORTALIA, ES
88.216.212.0/24       AS7018        ATT-INTERNET4, US
                      AS44486       SYNLINQ synlinq.de, DE
89.30.0.0/17          AS4455        BSO, GB
                      AS31216       BSOCOM, FR
89.30.5.0/24          AS4455        BSO, GB
                      AS31216       BSOCOM, FR
89.30.56.0/24         AS31216       BSOCOM, FR
                      AS4455        BSO, GB
89.30.79.0/24         AS31216       BSOCOM, FR
                      AS4455        BSO, GB
89.30.92.0/24         AS4455        BSO, GB
                      AS31216       BSOCOM, FR
89.30.109.0/24        AS4455        BSO, GB
                      AS201313      MDM, FR
89.30.121.0/24        AS4455        BSO, GB
                      AS31216       BSOCOM, FR
89.30.122.0/24        AS4455        BSO, GB
                      AS31216       BSOCOM, FR
89.39.109.0/24        AS44807       LIDER-IT-AS Str Masinei Nr 1, RO
                      AS51474       MEDIATREND, RO
91.102.144.0/21       AS41890       PACI, KW
                      AS203308      PACI-DR-SITE, KW
91.132.243.0/24       AS208693      AOAGLAS, NL
                      AS60893       ARTOFAUTOMATION-AS, NL
91.194.139.0/24       AS209898      UNGLEICH-PLACE15, CH
                      AS213081      UNGLEICH-PLACE10, CH
91.194.210.0/23       AS8308        NASK-COMMERCIAL, PL
                      AS57367       ECO-ATMAN-PL ECO-ATMAN-, PL
91.202.170.0/24       AS44709       CLOUDWEBMANAGE-, IL
                      AS36007       KAMATERA, US
91.209.84.0/24        AS198949      VS-AS, IL
                      AS48307       NESPRESSO-AS, CH
91.220.231.0/24       AS207366      REDIUM, NL
                      AS49127       ASIMO-AS, NL
91.230.252.0/23       AS9122        TECHNOELECTROSERVIS-AS, RU
                      AS57153       ASTELESYSTEM, RU
91.234.162.0/23       AS25512       CDT-AS The Czech Republic, CZ
                      AS21430       WIA-AS, CZ
91.236.182.0/24       AS57920       UNDERNET-ANYCAST, HU
                      AS31800       DALNET, US
91.237.145.0/24       AS8774        ETYPE, RU
                      AS212750      ENERGOTRANSBANK-AS, RU
92.240.228.0/24       AS29405       VNET-AS, SK
                      AS42005       LIGHTSTORM-COMMUNICATIONS-SRO-SK-AS Peerings, SK
93.88.176.0/20        AS44868       URFU Yekaterinburg, Russia, RU
                      AS5468        URFU, RU
93.89.221.0/24        AS204843      TR-STERLY_VERI_MERKEZI_YAZILIM_VE_SIBER_GUVENLIK_HIZMETLERI_ANONIM_SIRKETI, TR
                      AS15731       WOLKEE-AS Wolkee Cloud GmbH, DE
93.113.110.0/23       AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
93.114.86.0/23        AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
93.114.184.0/23       AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
93.114.234.0/23       AS31708       COREIX-UK-AS London, Great Britain, GB
                      AS21396       NETCONNEX NetConnex Broadband Ltd., GB
93.155.168.0/24       AS59484       SIS-NET, BG
                      AS49040       KIG-UNISAT-TV, BG
93.180.152.0/21       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
93.187.232.0/21       AS8972        GD-EMEA-DC-SXB1, DE
                      AS34011       GD-EMEA-DC-CGN1, DE
94.46.151.0/24        AS33438       STACKPATH, US
                      AS12989       STACKPATH, US
94.154.33.0/24        AS199760      POYATOS-AS, ES
                      AS2856        BT-UK-AS BTnet UK Regional network, GB
94.154.34.0/24        AS199760      POYATOS-AS, ES
                      AS2856        BT-UK-AS BTnet UK Regional network, GB
94.176.213.0/24       AS203053      CLAUSWEB, RO
                      AS38995       AMG-AS, RO
94.188.232.0/24       AS48851       RADWARE, IL
                      AS25773       RADWARE-CLOUD-SERVICES, US
96.6.41.0/24          AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
96.17.240.0/20        AS45758       TTBP-AS-AP Triple T Broadband Public Company Limited, TH
                      AS45629       JASTEL-NETWORK-TH-AP JasTel Network International Gateway, TH
96.31.160.0/20        AS11274       ADHOST, US
                      AS17378       AS17378, US
96.31.161.0/24        AS11274       ADHOST, US
                      AS17378       AS17378, US
97.107.16.0/20        AS12154       INFOUSA, US
                      AS29973       CLICKACTION, US
97.107.230.0/24       AS3910        CENTURYLINK-EUROPE-LEGACY-QWEST, US
                      AS209         CENTURYLINK-US-LEGACY-QWEST, US
98.126.77.0/24        AS4213        EVOCATIVE-GLOBAL, US
                      AS35908       VPLSNET, US
98.126.107.0/24       AS4213        EVOCATIVE-GLOBAL, US
                      AS35908       VPLSNET, US
98.126.172.0/24       AS4213        EVOCATIVE-GLOBAL, US
                      AS35908       VPLSNET, US
98.126.242.0/24       AS4213        EVOCATIVE-GLOBAL, US
                      AS35908       VPLSNET, US
101.5.0.0/16          AS24348       CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
101.6.0.0/16          AS24348       CNGI-BJ-IX2-AS-AP CERNET2 IX at Tsinghua University, CN
                      AS4538        ERX-CERNET-BKB China Education and Research Network Center, CN
101.36.128.0/17       AS23724       CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation, CN
                      AS133119      UNICOM-CN China Unicom IP network, CN
101.52.236.0/23       AS134773      CHINANET-GUANGDONG-GUANGZHOU-MAN CHINANET Guangdong province Guangzhou MAN network, CN
                      AS17622       CNCGROUP-GZ China Unicom Guangzhou network, CN
101.52.238.0/23       AS134773      CHINANET-GUANGDONG-GUANGZHOU-MAN CHINANET Guangdong province Guangzhou MAN network, CN
                      AS17622       CNCGROUP-GZ China Unicom Guangzhou network, CN
